ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA
60728,EEE,Male,2010,3.75,4.20,3.94,3.64,2.48,3.23
65629,EEE,Male,2011,2.90,3.72,3.22,2.43,2.15,2.71
33930,EEE,Male,2011,2.15,2.98,1.63,1.59,2.26,2.58
83199,EEE,Male,2010,4.30,4.40,4.18,4.43,3.93,3.13
77743,EEE,Male,2010,4.47,4.47,4.74,4.45,4.10,3.13
51267,EEE,Male,2010,3.86,3.14,4.02,4.26,3.72,3.47
68912,EEE,Male,2010,3.55,3.78,3.62,3.29,2.93,3.13
77025,EEE,Male,2011,2.60,3.51,3.38,2.35,1.83,3.75
91424,EEE,Male,2010,3.59,3.87,3.60,3.26,3.55,3.20
58886,EEE,Male,2010,4.82,4.82,4.88,4.85,4.62,3.26
83087,EEE,Male,2010,3.96,3.56,4.34,4.23,3.28,2.73
36895,EEE,Female,2010,4.09,4.22,4.04,4.19,3.90,3.44
67510,EEE,Male,2010,4.31,4.67,4.46,4.14,3.59,2.58
48476,EEE,Male,2011,3.18,3.51,3.25,3.19,3.83,2.89
58377,EEE,Male,2010,4.65,4.78,4.76,4.60,4.31,3.19
43804,EEE,Male,2010,3.03,3.24,3.00,2.92,2.87,2.13
56962,EEE,Male,2013,1.83,2.79,2.04,1.60,1.55,3.13
73953,EEE,Male,2010,2.95,3.49,2.72,2.36,2.69,3.75
84169,EEE,Male,2012,1.93,2.98,2.54,2.25,1.38,3.13
27875,EEE,Male,2010,3.14,3.49,2.96,2.92,3.06,3.40
78600,EEE,Male,2010,3.57,4.02,3.90,3.70,2.55,3.13
24136,EEE,Female,2010,4.39,4.58,4.64,4.57,3.48,4.17
71474,EEE,Male,2010,3.61,4.38,3.78,3.09,3.17,4.02
90647,EEE,Male,2010,2.66,3.28,3.34,1.87,2.29,2.81
64475,EEE,Male,2010,3.22,3.67,3.16,2.85,2.77,3.20
51146,EEE,Male,2010,3.09,3.82,2.86,3.14,2.28,2.81
78658,EEE,Male,2010,2.94,3.98,3.14,2.51,2.16,3.82
89804,EEE,Male,2010,3.63,3.98,4.10,3.31,3.24,4.30
90553,EEE,Male,2010,3.44,3.42,3.38,3.51,2.79,2.86
39695,EEE,Male,2011,2.90,3.41,3.08,2.45,3.03,3.30
86076,EEE,Male,2010,4.40,4.56,4.52,4.36,3.90,2.36
61341,EEE,Male,2010,3.96,4.07,4.30,3.66,3.55,2.58
73785,EEE,Male,2010,2.81,3.32,3.48,2.38,2.00,2.95
95749,EEE,Male,2010,3.60,4.31,3.54,3.12,3.10,3.68
74806,EEE,Male,2010,4.83,4.84,4.90,4.83,4.62,4.51
25480,EEE,Female,2010,4.37,4.53,4.46,4.36,3.83,3.89
53718,EEE,Female,2010,4.29,4.33,4.60,4.43,3.97,3.52
69740,EEE,Female,2010,4.53,4.44,4.86,4.66,4.10,3.96
94133,EEE,Female,2010,3.08,3.18,2.78,2.93,3.07,2.81
55691,EEE,Female,2012,3.53,1.71,3.38,3.45,3.66,3.83
25230,EEE,Female,2011,4.41,4.70,4.08,4.50,4.45,3.84
47265,EEE,Male,2011,3.96,4.52,3.78,3.57,3.62,2.99
34914,EEE,Male,2011,3.83,4.22,3.63,3.76,3.93,3.44
54664,EEE,Male,2011,4.71,4.70,4.59,4.63,4.76,4.06
78724,EEE,Male,2011,3.68,4.20,3.55,3.83,3.69,3.13
62659,EEE,Female,2011,4.35,4.33,4.22,4.24,4.45,4.30
74057,EEE,Male,2011,3.01,4.28,3.23,2.46,2.38,3.13
26573,EEE,Male,2012,2.60,2.87,1.59,2.42,2.35,2.86
94587,EEE,Male,2011,4.85,4.91,4.78,4.89,4.79,4.44
37367,EEE,Male,2011,3.51,4.13,3.23,3.52,3.93,4.22
36736,EEE,Male,2011,3.76,4.20,2.94,3.87,4.27,2.86
83408,EEE,Male,2011,2.92,4.17,2.92,2.34,3.42,2.41
70645,EEE,Male,2011,2.83,3.33,3.42,2.51,3.07,2.92
48693,EEE,Male,2011,3.85,3.95,3.84,3.89,4.17,2.66
91234,EEE,Male,2012,2.25,2.72,1.90,1.85,3.54,2.50
40586,EEE,Male,2011,4.15,4.24,4.22,4.11,4.28,3.13
91457,EEE,Male,2011,3.81,4.24,3.78,3.50,4.34,3.98
79091,EEE,Male,2011,2.68,2.96,2.90,2.33,2.93,2.88
72372,EEE,Male,2012,2.92,3.32,1.78,2.01,3.10,2.97
87156,EEE,Male,2011,3.48,3.87,3.39,3.35,3.31,3.13
74438,EEE,Male,2011,3.17,4.02,3.10,2.73,3.48,3.19
32028,EEE,Female,2011,4.25,4.22,4.31,4.33,4.45,3.75
95791,EEE,Male,2011,3.56,4.13,3.79,3.48,3.52,3.25
80239,EEE,Male,2012,3.43,3.70,3.23,2.98,3.55,2.38
27994,EEE,Male,2011,3.82,4.20,3.59,3.74,3.90,3.66
64044,EEE,Male,2011,2.59,3.37,2.71,2.32,3.57,3.89
77746,EEE,Male,2011,2.69,3.89,3.08,2.08,2.59,3.36
68076,EEE,Female,2011,3.50,3.93,3.31,3.13,3.79,2.73
28903,EEE,Female,2011,4.72,4.91,4.53,4.72,4.55,4.03
94385,EEE,Male,2011,4.47,4.46,4.31,4.65,4.45,3.13
93407,EEE,Male,2012,2.47,3.91,2.96,1.73,2.45,3.20
66118,EEE,Male,2011,3.40,4.33,3.60,3.04,3.86,3.28
57318,EEE,Male,2011,3.49,4.15,3.18,3.12,3.55,2.50
35179,EEE,Male,2011,2.89,3.33,3.19,2.56,3.03,2.77
64348,EEE,Male,2011,3.28,3.41,3.25,3.10,3.62,3.66
54665,EEE,Male,2011,2.67,3.76,2.71,2.02,2.97,2.60
36966,EEE,Male,2011,4.64,4.67,4.24,4.72,4.66,2.89
83979,EEE,Male,2011,3.97,4.30,3.45,3.83,4.37,4.44
52677,EEE,Female,2011,3.64,4.13,3.60,3.38,4.00,4.02
39495,EEE,Female,2011,3.27,3.35,2.81,3.60,3.40,3.04
81065,EEE,Male,2011,3.46,3.52,3.63,3.60,3.84,4.30
84774,EEE,Male,2012,3.77,4.04,3.63,3.98,3.14,3.06
82015,EEE,Male,2014,2.22,2.85,2.16,1.88,1.76,2.41
26388,EEE,Male,2012,2.93,3.74,2.06,2.79,2.82,3.13
68073,EEE,Male,2012,4.27,4.60,4.18,4.26,3.79,2.92
86768,EEE,Male,2012,4.40,4.53,4.12,4.38,4.34,4.31
92280,EEE,Male,2012,4.39,4.81,3.94,4.23,4.76,4.72
63315,EEE,Male,2012,4.62,4.83,4.51,4.57,4.55,4.45
77342,EEE,Male,2012,4.30,4.34,4.10,4.21,4.14,3.13
96569,EEE,Male,2013,2.45,3.23,2.41,2.10,1.94,3.59
74683,EEE,Male,2012,4.31,4.64,4.28,4.36,3.66,4.14
61735,EEE,Female,2012,3.62,4.06,3.04,3.61,3.62,3.28
86824,EEE,Female,2012,3.79,4.13,3.39,3.87,3.69,2.73
42651,EEE,Male,2012,3.95,4.45,3.67,3.84,3.52,4.14
32032,EEE,Male,2012,3.29,4.32,2.83,3.02,3.28,3.04
76001,EEE,Male,2012,4.38,4.57,4.68,4.23,4.07,4.45
44599,EEE,Male,2012,3.46,4.06,3.28,3.34,2.68,3.30
30632,EEE,Male,2013,2.26,3.13,1.34,2.19,2.40,3.36
90155,EEE,Male,2012,3.80,4.19,3.55,3.60,3.83,3.75
39685,EEE,Male,2012,3.76,4.09,3.10,3.94,3.97,2.50
64208,EEE,Male,2012,3.96,4.40,4.10,3.28,4.10,4.44
36454,EEE,Female,2012,3.41,3.45,3.20,3.51,3.19,3.13
54274,EEE,Female,2012,3.76,4.23,3.80,3.60,3.69,4.06
62388,EEE,Male,2012,4.53,4.94,4.47,4.17,4.38,4.38
52683,EEE,Male,2012,3.20,4.13,3.04,3.12,2.81,2.92
34193,EEE,Female,2012,3.90,3.96,3.60,3.98,3.90,3.30
86827,EEE,Male,2012,2.66,3.40,2.55,2.31,3.16,2.95
74066,EEE,Male,2012,3.28,3.60,3.22,3.06,3.14,3.20
86064,EEE,Male,2014,2.07,3.64,2.06,1.18,1.55,3.13
31906,EEE,Female,2012,4.26,4.87,4.33,4.06,3.69,4.38
95895,EEE,Male,2012,3.44,4.40,3.37,3.13,2.87,3.82
91779,EEE,Male,2012,3.71,4.23,3.45,3.79,3.31,3.96
47404,EEE,Male,2013,2.74,3.83,1.96,2.77,2.57,3.04
26211,EEE,Male,2012,2.96,3.70,2.50,3.10,3.07,3.30
59304,EEE,Male,2013,2.65,3.36,1.81,3.06,2.80,3.13
45846,EEE,Male,2012,3.31,4.00,2.79,3.32,3.28,2.95
30632,EEE,Male,2012,3.16,3.43,3.02,2.87,3.52,2.89
39905,EEE,Female,2012,4.25,4.30,4.04,4.45,3.97,3.04
39447,EEE,Male,2012,4.50,4.57,4.10,4.68,4.48,3.98
42912,EEE,Male,2012,3.73,4.68,3.49,3.55,3.52,3.54
87651,EEE,Male,2012,2.74,3.77,2.23,2.26,2.78,3.20
60615,EEE,Female,2012,3.81,4.09,3.23,3.77,4.07,3.83
77458,EEE,Female,2012,3.65,4.68,3.47,3.77,2.97,4.29
75073,EEE,Male,2012,2.67,2.98,2.55,2.40,2.61,3.04
78618,EEE,Male,2012,4.16,4.74,4.43,4.53,4.24,3.52
82169,EEE,Male,2012,2.50,3.36,2.44,2.50,2.65,2.81
31384,EEE,Male,2012,3.36,4.04,2.95,3.21,2.94,3.04
43417,EEE,Male,2012,3.87,4.38,3.47,3.96,3.41,2.97
92841,EEE,Female,2012,4.77,4.85,4.57,4.94,4.72,4.03
80997,EEE,Male,2012,3.21,4.32,3.10,3.25,3.24,3.68
69358,EEE,Male,2012,3.12,3.81,2.53,2.65,3.62,3.36
37125,EEE,Female,2012,4.27,3.91,4.00,4.72,4.55,4.06
81006,EEE,Male,2012,3.27,3.79,3.18,3.17,3.48,2.68
61877,EEE,Male,2012,3.80,4.26,3.38,3.69,3.55,3.13
40105,EEE,Male,2012,4.11,4.64,3.78,4.13,3.83,3.44
32449,EEE,Male,2012,3.35,4.02,2.98,3.68,2.74,3.20
29708,EEE,Male,2012,3.74,4.57,3.94,3.64,3.07,3.02
95316,EEE,Male,2012,3.61,4.19,3.58,3.35,3.59,3.48
57846,EEE,Male,2012,3.96,4.66,3.12,4.02,4.28,3.93
36616,EEE,Female,2012,3.55,4.17,3.40,3.40,3.34,4.44
68100,EEE,Male,2012,3.84,4.13,3.68,4.00,4.03,3.91
55897,EEE,Male,2012,3.83,4.13,2.80,4.38,3.97,3.91
36944,EEE,Male,2012,4.23,3.89,4.10,4.53,4.03,2.42
55634,EEE,Male,2012,4.07,4.28,4.08,4.28,3.48,3.91
79564,EEE,Male,2012,3.32,4.21,2.91,2.47,3.44,4.30
88119,EEE,Male,2012,4.34,4.72,3.96,4.34,4.24,3.05
31654,EEE,Male,2012,3.60,4.02,3.61,3.21,3.48,3.26
45513,EEE,Male,2012,3.90,4.26,4.04,3.94,4.31,3.30
61086,EEE,Male,2013,3.44,4.36,3.02,3.47,2.38,3.04
70869,EEE,Male,2012,3.57,3.66,3.12,3.21,3.97,2.59
79785,EEE,Male,2012,4.18,4.79,4.51,3.39,3.18,2.99
40233,EEE,Male,2012,3.76,4.74,3.73,3.74,3.14,3.75
65130,EEE,Male,2012,3.64,4.17,3.39,4.06,3.34,2.41
67680,EEE,Male,2012,3.14,3.87,3.08,2.58,2.75,4.03
38184,EEE,Male,2012,4.79,4.81,4.76,4.74,5.00,4.30
56257,EEE,Male,2012,4.61,4.72,4.67,4.66,4.62,2.86
93883,EEE,Male,2012,3.41,3.09,3.11,3.52,3.62,2.95
65026,EEE,Female,2012,4.21,4.34,4.06,4.43,4.14,3.20
50460,EEE,Male,2012,3.94,4.32,3.69,3.87,4.07,3.05
83396,EEE,Male,2012,2.98,4.34,2.79,2.11,2.10,3.28
62488,EEE,Female,2012,3.51,3.57,3.07,3.66,3.66,3.67
51239,EEE,Female,2012,4.06,4.60,3.88,4.19,3.79,4.06
44391,EEE,Male,2012,3.53,3.43,3.12,3.51,3.48,3.48
30884,EEE,Female,2012,4.19,4.68,4.29,4.21,3.72,4.02
71674,EEE,Male,2012,2.77,4.02,2.58,2.79,2.26,3.96
94376,EEE,Male,2012,2.79,4.23,2.78,2.14,2.29,2.14
79035,EEE,Male,2012,3.31,3.91,2.96,2.79,3.45,3.57
49810,EEE,Male,2012,4.06,4.45,4.00,4.19,3.38,3.75
68931,EEE,Male,2012,4.57,4.64,4.63,4.53,4.45,4.22
33111,EEE,Female,2012,4.39,4.40,3.96,4.53,4.62,3.89
33436,EEE,Male,2012,3.09,3.74,3.15,2.58,2.76,2.57
45092,EEE,Male,2013,4.06,4.49,3.69,3.84,3.78,3.04
34325,EEE,Female,2013,4.17,4.76,3.69,4.02,4.38,4.38
83341,EEE,Male,2013,3.28,3.73,3.23,3.32,3.12,3.28
53797,EEE,Female,2013,4.25,4.47,4.14,4.15,3.97,3.83
82489,EEE,Male,2014,2.48,3.44,3.05,1.67,1.31,2.38
85601,EEE,Female,2013,3.56,3.76,3.17,3.53,3.74,3.96
54654,EEE,Male,2013,3.75,4.00,3.45,3.66,3.69,2.25
91375,EEE,Male,2013,2.65,3.51,2.97,2.08,2.38,2.11
37929,EEE,Male,2013,3.18,3.18,3.61,2.78,3.15,3.66
71306,EEE,Male,2013,3.37,3.87,3.44,3.17,3.07,3.19
47577,EEE,Male,2013,3.57,4.51,3.38,3.13,3.38,3.28
70229,EEE,Female,2013,4.59,4.58,4.43,4.70,4.41,4.24
93383,EEE,Female,2013,4.70,4.82,4.61,4.66,4.66,4.10
26834,EEE,Male,2013,4.20,4.69,3.53,4.24,4.31,3.83
95017,EEE,Male,2014,2.43,3.47,2.80,1.92,1.84,3.61
55222,EEE,Male,2013,4.25,4.22,3.23,4.64,4.69,3.58
74440,EEE,Male,2013,2.42,3.24,2.08,2.15,2.30,2.77
70006,EEE,Male,2014,2.95,4.18,2.78,2.09,2.48,2.81
91569,EEE,Male,2013,4.54,4.38,4.51,4.68,4.66,2.97
96498,EEE,Male,2013,4.65,4.87,4.69,4.70,4.70,3.66
80036,EEE,Male,2013,3.89,4.31,4.16,3.66,3.79,2.05
69366,EEE,Male,2013,2.59,3.51,3.20,2.15,2.13,2.32
39582,EEE,Female,2013,4.11,3.96,3.73,4.21,4.31,2.68
76811,EEE,Female,2013,3.39,4.11,3.27,2.72,3.10,2.93
59244,EEE,Male,2013,3.66,4.42,3.49,3.36,3.62,2.95
68908,EEE,Male,2013,3.50,4.24,3.64,2.81,3.26,2.36
65016,EEE,Male,2013,4.06,4.36,4.22,3.79,3.50,4.20
54229,EEE,Male,2013,2.44,3.53,2.27,1.81,2.11,3.67
93883,EEE,Female,2014,3.04,3.42,3.06,2.44,3.10,2.71
61332,EEE,Male,2013,2.64,3.47,2.91,2.26,3.00,2.71
76960,EEE,Male,2013,3.73,4.20,3.67,3.60,3.75,4.03
64572,EEE,Female,2013,4.81,4.93,4.69,4.79,4.76,4.88
95443,EEE,Male,2013,3.06,3.58,2.48,2.95,3.48,3.47
80047,EEE,Male,2013,3.32,3.22,3.42,3.51,3.54,3.82
84049,EEE,Male,2013,3.70,4.29,3.80,3.79,3.21,3.67
34534,EEE,Male,2013,4.65,4.62,4.33,4.74,4.72,3.96
24921,EEE,Male,2013,4.63,4.89,4.76,4.83,4.38,3.54
81272,EEE,Male,2013,4.58,4.78,4.20,4.89,4.48,4.10
92829,EEE,Male,2013,3.77,4.31,3.41,3.94,3.78,2.85
70748,EEE,Male,2013,3.80,4.27,3.31,3.96,3.83,4.38
79848,EEE,Male,2013,3.73,4.76,3.53,3.33,3.43,4.45
39657,EEE,Male,2013,4.25,4.71,4.37,4.19,4.25,4.03
51252,EEE,Male,2013,3.76,4.20,3.47,3.72,3.48,4.11
36501,EEE,Female,2013,4.73,4.84,4.59,4.70,4.66,3.88
74274,EEE,Male,2013,4.67,4.84,4.51,4.68,4.52,4.14
85216,EEE,Male,2013,4.10,4.42,4.04,4.23,3.70,2.36
41670,EEE,Male,2013,4.72,4.82,4.51,4.70,4.66,4.38
54683,EEE,Male,2013,4.33,4.82,4.31,4.40,3.93,3.59
96026,EEE,Female,2013,3.41,4.38,3.51,3.09,2.69,2.85
80851,EEE,Female,2013,3.41,4.07,3.57,2.86,2.97,2.85
40932,EEE,Male,2013,4.71,4.62,4.67,4.79,4.52,4.58
77289,EEE,Male,2013,3.13,3.84,2.76,3.15,3.06,2.84
94450,EEE,Male,2014,4.34,4.53,4.24,4.28,4.38,4.77
60546,EEE,Male,2013,3.51,4.24,3.49,3.31,3.17,3.13
53428,EEE,Male,2013,4.17,4.29,3.81,4.15,4.27,3.19
89068,EEE,Male,2013,4.00,4.04,3.80,4.11,4.21,4.31
49772,EEE,Male,2013,3.69,4.58,3.46,3.06,3.69,2.29
44510,EEE,Male,2013,4.15,4.47,4.14,4.09,4.03,3.47
80228,EEE,Male,2013,3.92,4.07,3.80,3.94,3.59,3.75
86376,EEE,Male,2014,3.29,4.56,3.59,2.76,2.03,4.17
68665,EEE,Male,2013,3.23,4.07,2.94,3.19,3.00,2.89
96243,EEE,Male,2013,3.56,4.09,3.55,3.34,3.17,3.54
65489,EEE,Male,2013,4.33,4.69,3.92,4.53,4.00,2.85
83107,EEE,Male,2013,2.77,3.44,3.10,3.02,2.22,2.85
95260,EEE,Male,2013,4.14,4.69,3.86,4.11,3.72,3.13
37218,EEE,Male,2013,3.56,4.16,2.94,3.08,3.93,4.24
70864,EEE,Male,2013,2.70,4.20,2.75,1.87,2.63,3.52
59488,EEE,Male,2013,2.95,3.71,2.67,2.73,2.83,2.15
28427,EEE,Male,2013,4.01,4.89,3.82,3.68,3.79,3.52
29073,EEE,Male,2013,2.83,4.02,2.95,2.36,2.28,3.47
81676,EEE,Female,2013,4.08,4.64,3.78,3.72,3.97,3.75
75986,EEE,Male,2013,3.02,4.13,2.73,3.00,2.60,3.96
57251,EEE,Male,2013,2.71,3.80,2.80,2.38,2.13,2.71
62634,EEE,Male,2013,2.51,3.78,2.84,1.83,2.45,2.86
28090,EEE,Male,2013,3.82,4.67,4.06,3.51,3.69,3.68
85226,EEE,Male,2013,2.58,3.78,1.97,2.26,1.84,2.99
55972,EEE,Female,2013,2.65,3.80,2.46,1.86,2.71,2.34
67313,EEE,Male,2013,3.29,4.20,3.42,2.47,3.48,3.93
35153,EEE,Female,2013,2.74,3.69,2.40,2.57,3.10,2.29
27065,EEE,Male,2013,3.46,4.18,3.57,3.66,3.04,4.03
25716,EEE,Male,2013,3.64,4.27,3.70,3.04,3.96,2.50
67977,EEE,Male,2013,2.73,4.22,2.69,1.94,2.00,3.66
87168,EEE,Male,2013,3.87,4.24,4.10,3.91,3.21,3.75
26042,EEE,Male,2013,3.83,4.09,3.33,4.06,3.97,3.67
64837,EEE,Male,2014,3.22,3.89,2.37,3.47,2.64,2.77
43903,EEE,Female,2014,3.68,3.60,2.85,4.06,3.77,2.27
69733,EEE,Male,2014,3.09,2.89,2.34,3.52,3.39,1.96
71454,EEE,Male,2014,3.81,4.29,2.84,4.02,3.77,3.39
43988,EEE,Male,2014,2.96,3.27,2.07,3.25,2.84,2.29
28561,EEE,Male,2014,3.00,3.33,2.24,3.06,3.11,2.71
48367,EEE,Female,2014,4.65,4.73,4.20,4.71,4.77,4.51
24998,EEE,Male,2014,4.37,4.67,3.61,4.31,4.74,4.22
78883,EEE,Male,2014,3.65,3.78,2.82,4.31,3.41,3.68
67207,EEE,Male,2014,4.17,4.56,3.87,4.43,3.93,3.19
95428,EEE,Male,2014,4.08,4.49,3.46,4.04,4.52,4.17
91649,EEE,Female,2014,3.77,4.53,3.51,3.94,2.59,3.05
71974,EEE,Male,2014,3.61,4.49,2.76,3.76,3.38,2.97
68660,EEE,Male,2014,3.79,4.56,3.08,3.92,3.31,3.75
29607,EEE,Female,2014,3.87,4.07,3.37,3.73,3.41,3.75
83314,EEE,Male,2014,3.16,2.71,2.49,3.42,3.33,2.32
66903,EEE,Male,2014,3.40,4.31,2.71,3.57,2.79,2.40
72316,EEE,Male,2014,3.58,4.33,3.33,3.57,3.14,3.33
39677,EEE,Male,2014,3.02,3.51,2.35,3.25,2.74,3.21
81302,EEE,Male,2014,3.51,4.13,3.09,3.96,3.03,3.92
39324,EEE,Male,2014,3.97,4.13,3.62,4.47,3.62,4.10
59963,EEE,Male,2014,3.75,3.84,3.13,3.96,3.94,2.66
73404,EEE,Male,2014,4.55,4.89,4.63,4.60,4.41,3.98
71553,EEE,Female,2014,3.34,3.49,3.22,3.36,3.10,2.19
46480,EEE,Male,2014,3.69,3.89,3.29,3.98,3.38,2.73
85797,EEE,Female,2014,3.23,3.62,2.61,3.34,2.76,2.71
90564,EEE,Male,2014,4.06,4.04,3.57,4.36,4.41,3.75
95237,EEE,Male,2014,3.68,4.04,3.20,4.15,3.45,3.61
77818,EEE,Male,2014,3.35,3.20,2.52,3.86,3.60,2.76
74583,EEE,Male,2014,3.71,3.56,3.00,3.96,3.90,2.50
63440,EEE,Male,2014,3.23,3.76,2.81,3.28,3.07,2.99
61039,EEE,Male,2014,4.10,4.60,3.61,4.36,4.13,3.19
52543,EEE,Female,2014,4.55,4.71,4.10,4.74,4.48,3.54
26069,EEE,Male,2014,3.28,3.89,2.36,3.79,2.97,2.85
81189,EEE,Male,2014,3.86,3.96,3.27,4.12,4.07,3.24
62835,EEE,Male,2014,3.54,3.80,2.88,3.83,3.52,2.97
77633,EEE,Female,2014,3.88,4.13,3.39,4.19,3.55,2.85
36836,EEE,Male,2014,3.26,3.33,2.50,3.81,3.24,3.67
87242,EEE,Male,2014,3.91,4.31,3.31,4.00,4.03,4.14
34375,EEE,Male,2014,3.22,3.64,2.40,3.21,3.13,2.29
33927,EEE,Female,2014,3.64,4.31,3.15,3.64,3.21,3.54
39919,EEE,Male,2014,4.03,3.98,3.33,4.55,4.17,4.51
28114,EEE,Male,2014,4.14,4.60,3.45,4.52,4.00,3.84
56216,EEE,Male,2014,4.35,4.64,4.22,4.45,3.76,4.17
35923,EEE,Male,2014,3.82,3.69,3.27,4.50,3.87,2.50
49753,EEE,Male,2014,3.19,3.27,2.72,3.29,3.19,2.78
93572,EEE,Male,2014,3.79,4.18,3.40,4.18,3.41,3.54
44179,EEE,Male,2014,3.56,4.27,3.00,3.61,2.77,3.67
84505,EEE,Female,2014,4.53,4.82,4.00,4.57,4.69,3.44
92888,EEE,Male,2014,4.21,4.64,4.08,4.45,3.90,3.13
77878,EEE,Male,2014,3.28,4.00,2.71,3.45,3.17,4.30
40335,EEE,Male,2014,4.10,3.87,3.78,4.35,3.90,2.71
93145,EEE,Male,2014,3.32,4.22,2.86,2.89,3.42,3.61
25188,EEE,Female,2014,3.87,4.18,3.59,4.11,3.52,2.58
23671,EEE,Male,2014,3.44,3.82,2.90,3.64,3.26,4.03
28641,EEE,Male,2014,3.28,3.36,2.72,3.28,3.35,3.33
68363,EEE,Female,2014,4.21,4.73,3.67,4.09,4.10,2.50
45045,EEE,Male,2014,3.25,3.33,2.58,3.71,3.48,2.83
75745,EEE,Male,2014,3.71,3.87,2.64,3.91,3.94,3.20
46007,EEE,Male,2014,3.99,4.53,3.76,4.15,3.62,3.30
35630,EEE,Male,2014,3.19,4.09,2.57,2.93,3.10,3.47
30821,EEE,Male,2014,3.97,4.22,3.06,4.40,3.76,4.69
74071,EEE,Female,2014,3.77,4.11,3.22,4.15,3.21,3.47
31317,EEE,Male,2014,4.39,4.64,4.16,4.47,4.10,4.29
62064,EEE,Male,2014,3.26,3.22,2.39,3.57,3.55,3.89
77009,EEE,Male,2014,4.12,4.47,3.94,4.06,3.41,3.67
89487,EEE,Male,2014,4.33,4.51,3.77,4.51,4.55,3.40
28546,EEE,Male,2014,4.34,4.64,3.65,4.70,4.48,3.82
34277,EEE,Male,2014,4.35,4.38,3.82,4.57,4.24,3.44
62531,EEE,Male,2014,3.73,4.11,3.40,4.11,2.93,3.26
76114,EEE,Male,2014,3.78,3.87,3.33,3.96,3.76,4.03
37029,ICE,Female,2010,2.33,2.71,1.96,2.08,2.82,2.10
59118,ICE,Female,2013,1.80,2.87,1.53,1.09,1.67,4.29
63997,ICE,Male,2010,1.97,2.53,1.70,1.65,1.62,2.50
52733,ICE,Male,2011,2.17,3.23,1.91,1.92,2.42,2.99
24142,ICE,Male,2010,3.76,4.13,4.10,3.49,3.62,2.29
90226,ICE,Male,2010,3.80,4.33,4.24,3.43,3.07,2.99
52181,ICE,Male,2010,3.53,3.17,3.47,3.58,3.35,3.75
60704,ICE,Male,2010,2.96,3.41,3.24,2.49,2.79,2.23
90595,ICE,Male,2014,1.85,2.48,2.33,1.67,1.17,2.42
72689,ICE,Male,2010,3.60,3.87,3.74,3.32,3.38,2.14
47584,ICE,Male,2010,2.66,2.98,2.44,2.23,2.44,2.32
75158,ICE,Male,2010,3.29,3.98,2.70,2.49,3.52,3.75
56393,ICE,Male,2010,3.21,3.47,3.36,3.04,3.31,2.50
35215,ICE,Female,2010,4.44,4.16,4.54,4.57,4.10,3.44
57746,ICE,Male,2010,2.75,3.10,2.75,2.42,2.09,2.14
34095,ICE,Male,2010,3.64,3.49,3.94,3.17,3.14,3.19
38591,ICE,Male,2010,2.31,3.06,2.60,1.65,1.76,3.33
87295,ICE,Male,2010,3.82,3.73,4.04,3.81,3.52,3.36
76390,ICE,Male,2010,2.86,3.48,3.08,2.18,2.82,3.26
58291,ICE,Male,2010,2.56,3.02,2.48,1.84,2.35,2.71
66557,ICE,Male,2010,3.48,3.06,3.35,3.46,3.03,2.99
33034,ICE,Female,2010,3.40,3.06,2.96,3.65,3.86,2.05
24416,ICE,Female,2010,4.53,4.47,4.38,4.60,4.48,3.40
41741,ICE,Female,2010,4.56,4.09,4.64,4.79,4.59,3.83
64249,ICE,Male,2010,4.55,4.40,4.54,4.66,4.55,3.30
91945,ICE,Female,2010,4.22,3.87,4.04,4.43,4.17,2.85
78721,ICE,Male,2010,4.75,4.58,4.90,4.91,4.38,3.59
53538,ICE,Female,2010,3.55,3.32,3.56,3.36,3.38,3.39
65830,ICE,Male,2010,3.73,3.32,3.80,3.91,3.72,3.06
73273,ICE,Male,2010,2.44,2.76,2.45,1.77,2.24,2.59
85906,ICE,Female,2010,3.27,3.18,3.44,2.98,3.00,4.22
97151,ICE,Female,2010,3.38,2.49,3.39,3.75,3.55,3.13
51856,ICE,Male,2011,2.21,2.61,1.62,1.58,3.19,3.28
45598,ICE,Male,2010,2.63,3.11,3.23,2.00,2.25,3.33
82058,ICE,Female,2010,4.40,4.11,4.50,4.40,4.28,3.89
66849,ICE,Female,2010,2.58,2.96,2.61,1.95,2.58,3.56
32129,ICE,Female,2010,3.45,3.29,3.38,2.98,3.32,3.36
32758,ICE,Female,2010,4.53,4.31,4.54,4.45,4.41,3.40
67118,ICE,Male,2010,3.95,3.36,4.30,4.09,3.83,3.00
80340,ICE,Female,2010,3.25,3.34,3.08,2.35,3.28,3.48
43021,ICE,Male,2010,2.96,3.67,2.84,2.42,2.74,3.39
77100,ICE,Male,2010,2.13,2.80,2.20,1.24,2.12,2.41
61248,ICE,Female,2010,4.66,4.56,4.72,4.73,4.45,3.59
66846,ICE,Male,2010,3.86,3.51,3.73,4.25,3.35,3.83
41057,ICE,Male,2010,3.29,3.22,2.98,3.36,3.31,3.47
60552,ICE,Female,2010,3.54,3.31,3.22,3.31,3.69,4.22
62949,ICE,Male,2011,2.10,3.20,2.63,1.37,1.06,2.86
41705,ICE,Male,2011,2.24,3.42,3.00,1.65,1.87,3.19
87891,ICE,Female,2010,3.73,3.60,3.50,3.46,3.76,3.50
96156,ICE,Male,2010,3.65,3.69,3.76,3.38,3.83,3.04
